18=[0.48387092, 0.68353695, 0.72441745, 0.7520109, 0.77247435, 0.78854114, 0.8016484, 0.81263936, 0.8220487, 0.83023554],
19=[0.48387092, 0.38403797, 0.40746272, 0.3769213, 0.41935158, 0.40640905, 0.40956205, 0.4122565, 0.41460076, 0.41666925],
480=[1.0, 1.0, 1.0, 1.0, 1.0, 0.94436693, 0.90217376, 0.84820336, 0.82242477, 0.8008857],
483=[1.0, 0.80033404, 0.72607934, 0.68535745, 0.72664016, 0.67265576, 0.65535825, 0.6416745, 0.61224943, 0.6040819],
484=[1.0, 0.80033404, 0.6201132, 0.52127856, 0.5840892, 0.54547024, 0.53982615, 0.51476914, 0.5125829, 0.52809715],
1=[0.48387092, 0.68353695, 0.75779164, 0.79851353, 0.7572308, 0.7833988, 0.7559544, 0.77542794, 0.7913177, 0.8045943],
122=[1.0, 1.0, 1.0, 1.0, 1.0, 0.94436693, 0.9494643, 0.9534968, 0.9202681, 0.92534065],
365=[0.48387092, 0.4798471, 0.40481463, 0.36467645, 0.42588913, 0.4074821, 0.37861133, 0.35900873, 0.35001323, 0.34228384],
4=[0.09677419, 0.44618964, 0.57613534, 0.56062317, 0.4997638, 0.49805075, 0.54404205, 0.580425, 0.5416391, 0.57080036],
125=[0.48387092, 0.68353695, 0.75779164, 0.711738, 0.68184066, 0.6083457, 0.5969406, 0.5879182, 0.58055633, 0.57440513],
246=[0.22580646, 0.32563946, 0.3627668, 0.38312772, 0.4640645, 0.46619946, 0.44417334, 0.42674884, 0.4673097, 0.5011999],
367=[0.48387092, 0.48387095, 0.48387095, 0.57064646, 0.6269798, 0.5698294, 0.5619534, 0.5557229, 0.5871581, 0.6134234],
247=[0.48387092, 0.68353695, 0.75779164, 0.711738, 0.6310516, 0.5873706, 0.6065725, 0.6006708, 0.616123, 0.6298759],
368=[0.22580646, 0.32563946, 0.4127529, 0.5783557, 0.54713464, 0.5791139, 0.6052025, 0.62707883, 0.64580715, 0.6375656],
489=[0.48387092, 0.48387095, 0.48387095, 0.48387095, 0.45001158, 0.4536613, 0.45642924, 0.4568415, 0.47694063, 0.49488893],
6=[1.0, 0.6505845, 0.61146694, 0.5900145, 0.5422286, 0.5359383, 0.5784582, 0.57091063, 0.6012712, 0.5938021],
369=[0.48387092, 0.48387095, 0.42331886, 0.56971186, 0.5423202, 0.5374887, 0.5334949, 0.53010905, 0.52718323, 0.5246169],
7=[0.48387092, 0.38403797, 0.3166346, 0.27967, 0.24720828, 0.2887839, 0.3237347, 0.3537887, 0.3800781, 0.40338507],
249=[0.48387092, 0.48387095, 0.48387095, 0.57064646, 0.559261, 0.5511348, 0.54497176, 0.5400963, 0.53611803, 0.532794],
129=[0.48387092, 0.60458624, 0.5830201, 0.6325157, 0.6165363, 0.58259404, 0.61216795, 0.6365393, 0.7174448, 0.7045235],
20=[0.48387092, 0.30916324, 0.35015652, 0.3726376, 0.38723198, 0.39764863, 0.40554878, 0.39120632, 0.3977629, 0.43607768],
21=[0.48387092, 0.30916324, 0.2593284, 0.23199856, 0.2650455, 0.26081595, 0.32854402, 0.31005007, 0.31561533, 0.33819732],
27=[1.0, 0.6256263, 0.5015368, 0.42263806, 0.49839085, 0.49682578, 0.4956388, 0.49447215, 0.5526499, 0.54054904],
28=[0.22580646, 0.2197707, 0.34177315, 0.32494467, 0.3129064, 0.30370602, 0.2963583, 0.30706045, 0.3462616, 0.35246542],
372=[1.0, 0.80033404, 0.6655273, 0.55905724, 0.6169112, 0.6582041, 0.6422307, 0.62959445, 0.65580285, 0.67770094],
132=[1.0, 0.6905177, 0.7631345, 0.802958, 0.7588349, 0.7848299, 0.755678, 0.7751736, 0.75334495, 0.7351063],
495=[1.0, 0.80033404, 0.72607934, 0.77213293, 0.80203027, 0.8233692, 0.8395531, 0.8111716, 0.7880132, 0.76866347],
376=[0.48387092, 0.38403797, 0.40746272, 0.42030904, 0.3778596, 0.3892865, 0.39795282, 0.44599292, 0.448673, 0.48374885],
135=[0.48387092, 0.48387095, 0.6049751, 0.58461416, 0.5713961, 0.5619619, 0.60209733, 0.6338478, 0.62323606, 0.5979513],
256=[0.22580646, 0.1384526, 0.21950133, 0.26394913, 0.29280397, 0.33186144, 0.41711375, 0.4430179, 0.5090718, 0.52752906],
377=[0.48387092, 0.48387095, 0.48387095, 0.48387095, 0.5515897, 0.5999235, 0.61854124, 0.6346324, 0.64877045, 0.6613537],
137=[0.22580646, 0.32563946, 0.48387098, 0.48387095, 0.5515897, 0.5164738, 0.48984128, 0.48936486, 0.48897618, 0.5052418],
139=[1.0, 1.0, 0.874859, 0.88564456, 0.8322717, 0.80721927, 0.770756, 0.75385976, 0.7649355, 0.7510034],
33=[0.48387092, 0.48387095, 0.6049751, 0.6713897, 0.6467863, 0.6014092, 0.5906397, 0.5512319, 0.5829849, 0.5602609],
380=[0.48387092, 0.38403797, 0.5285669, 0.6078278, 0.65928274, 0.6960084, 0.6765712, 0.70237905, 0.6869183, 0.6740003],
260=[0.09677419, 0.24652366, 0.21138655, 0.2571987, 0.25307986, 0.33358976, 0.33978257, 0.3338861, 0.35966164, 0.3634952],
381=[0.22580646, 0.32563946, 0.3627668, 0.38312772, 0.39634573, 0.3640552, 0.35138807, 0.3619595, 0.3705854, 0.37779272],
140=[0.48387092, 0.48387095, 0.42331886, 0.5202748, 0.48163906, 0.4540631, 0.50408477, 0.5024718, 0.50115573, 0.48363775],
382=[1.0, 0.80033404, 0.72607934, 0.77213293, 0.80203027, 0.76773614, 0.7417269, 0.76233566, 0.7707809, 0.7783442],
141=[0.09677419, 0.1466907, 0.16525437, 0.17543484, 0.21590322, 0.22975253, 0.24139504, 0.2751083, 0.28290138, 0.30986184],
263=[0.22580646, 0.32563946, 0.3627668, 0.38312772, 0.4640645, 0.46420822, 0.49053827, 0.5605832, 0.57845974, 0.63441133],
385=[0.48387092, 0.68353695, 0.57613534, 0.5172354, 0.58057654, 0.6037407, 0.62321377, 0.61625665, 0.61017096, 0.66493034],
265=[1.0, 1.0, 0.8183437, 0.76210964, 0.7256033, 0.7113026, 0.72548985, 0.7021365, 0.69255704, 0.70411587],
266=[1.0, 1.0, 0.7880677, 0.66099524, 0.60389626, 0.64659196, 0.67897314, 0.63251686, 0.60373974, 0.5714862],
387=[0.48387092, 0.38403797, 0.40746272, 0.42030904, 0.42864868, 0.4067845, 0.43439013, 0.45824936, 0.47921264, 0.53608507],
268=[0.032258064, 0.40663174, 0.33392698, 0.4459122, 0.5186114, 0.5148667, 0.5593173, 0.5532971, 0.53012526, 0.5281054],
41=[0.48387092, 0.48387095, 0.4816485, 0.45344764, 0.49854788, 0.4774658, 0.4767964, 0.47623512, 0.5025389, 0.48862034],
42=[0.48387092, 0.68353695, 0.75779164, 0.79851353, 0.82494956, 0.8438181, 0.8108378, 0.8259319, 0.80172914, 0.7815068],
45=[1.0, 1.0, 0.8788958, 0.7690935, 0.79938954, 0.8210132, 0.7664771, 0.72333455, 0.74291027, 0.7592665],
47=[0.48387092, 0.38403797, 0.34304017, 0.32871786, 0.34010106, 0.34903854, 0.38938826, 0.4823289, 0.50832665, 0.50641],
391=[1.0, 1.0, 0.8788958, 0.8124813, 0.8370847, 0.8546452, 0.8679634, 0.8784992, 0.8231877, 0.8016001],
153=[0.0, 0.0, 0.052983087, 0.048263233, 0.05950528, 0.085507914, 0.13707805, 0.1807982, 0.21857756, 0.20930849],
274=[0.48387092, 0.48387095, 0.48387095, 0.57064646, 0.559261, 0.5541472, 0.5498482, 0.5698534, 0.5873529, 0.5828154],
275=[0.48387092, 0.68353695, 0.63668746, 0.6977703, 0.7374244, 0.76572716, 0.73990196, 0.71947205, 0.70280194, 0.6724551],
156=[0.22580646, 0.22580647, 0.40746275, 0.37692133, 0.39095366, 0.37315258, 0.3832972, 0.4325067, 0.43614104, 0.42275938],
279=[0.48387092, 0.68353695, 0.63668746, 0.56760705, 0.5566204, 0.54877883, 0.5428316, 0.5381269, 0.534288, 0.5146621],
50=[0.46666673, 0.46666673, 0.5918077, 0.66043603, 0.6350125, 0.61686665, 0.60310453, 0.59221756, 0.5833341, 0.5589461],
51=[1.0, 0.80033404, 0.8471835, 0.87287617, 0.88955545, 0.8458271, 0.7771948, 0.733197, 0.7520749, 0.767848],
52=[0.48387092, 0.68353695, 0.63668746, 0.56760705, 0.62433916, 0.6648313, 0.6482507, 0.6351341, 0.6244314, 0.6483254],
57=[0.48387092, 0.68353695, 0.63668746, 0.6977703, 0.66970557, 0.7053078, 0.68501854, 0.668968, 0.6923905, 0.662706],
280=[1.0, 1.0, 0.8183437, 0.71872187, 0.755627, 0.72633463, 0.7041188, 0.6865442, 0.6539444, 0.64312416],
160=[1.0, 1.0, 1.0, 1.0, 0.93228126, 0.9395807, 0.8741808, 0.8842205, 0.8376339, 0.8479638],
282=[0.48387092, 0.48387095, 0.48387095, 0.48387095, 0.48387095, 0.512376, 0.536339, 0.5569446, 0.5749692, 0.5909489],
166=[0.48387092, 0.48387095, 0.48387095, 0.4404832, 0.4461759, 0.50587213, 0.50385624, 0.5667886, 0.5828192, 0.5971344],
287=[0.22580646, 0.40687943, 0.3745302, 0.38546684, 0.3675973, 0.41912997, 0.46028557, 0.44392926, 0.47538742, 0.45089325],
167=[0.48387092, 0.33412147, 0.36925858, 0.38852808, 0.36717817, 0.35193983, 0.34038278, 0.3669447, 0.42984155, 0.48600766],
288=[1.0, 0.80033404, 0.72607934, 0.77213293, 0.80203027, 0.76773614, 0.7180816, 0.6788007, 0.66500837, 0.63706595],
169=[1.0, 0.80033404, 0.6655273, 0.6349858, 0.61515874, 0.6010074, 0.63756526, 0.66648555, 0.6535646, 0.675605],
600=[0.48387092, 0.48387095, 0.42331886, 0.43349934, 0.44010833, 0.40310067, 0.41050127, 0.41635576, 0.4028733, 0.39160815],
602=[1.0, 1.0, 1.0, 1.0, 0.8984219, 0.9093709, 0.83491635, 0.8069048, 0.79481465, 0.78398705],
603=[1.0, 0.700501, 0.6496711, 0.62179554, 0.5698397, 0.61620635, 0.60408103, 0.57389677, 0.56752694, 0.5457864],
605=[1.0, 0.700501, 0.67029446, 0.6499056, 0.6347851, 0.6605749, 0.68161416, 0.6992564, 0.6875756, 0.6590101],
62=[0.48387092, 0.68353695, 0.75779164, 0.711738, 0.68184066, 0.6605017, 0.6916084, 0.7162164, 0.73629576, 0.7202363],
606=[0.22580646, 0.32563946, 0.48387098, 0.48387095, 0.5515897, 0.5442904, 0.5654971, 0.5838258, 0.59992987, 0.59515554],
63=[1.0, 0.700501, 0.77077526, 0.80931425, 0.8343332, 0.7965572, 0.76790714, 0.72465044, 0.70761395, 0.6933792],
607=[0.22580646, 0.22580647, 0.40746275, 0.37692133, 0.4586724, 0.51702166, 0.49033892, 0.4898228, 0.4894017, 0.52188635],
64=[1.0, 0.700501, 0.6496711, 0.62179554, 0.6714179, 0.6512024, 0.68316114, 0.66725886, 0.6360236, 0.6263435],
608=[1.0, 0.80033404, 0.6655273, 0.5915981, 0.5774637, 0.5673755, 0.5626889, 0.5473895, 0.5442659, 0.5414858],
66=[0.09677419, 0.1466907, 0.22580644, 0.2691942, 0.36507964, 0.37788406, 0.38759515, 0.37468532, 0.41892993, 0.42306152],
68=[1.0, 1.0, 0.8788958, 0.8124813, 0.8370847, 0.7990121, 0.7464919, 0.72553617, 0.69017744, 0.66063374],
290=[1.0, 0.80033404, 0.72607934, 0.68535745, 0.65892136, 0.695686, 0.6762783, 0.7021095, 0.6866679, 0.67376584],
292=[0.22580646, 0.32563946, 0.4127529, 0.39145038, 0.3756523, 0.36324856, 0.40271747, 0.38409638, 0.38824308, 0.3795828],
294=[1.0, 0.700501, 0.6496711, 0.708571, 0.6790892, 0.69681257, 0.71171194, 0.7245238, 0.7031849, 0.71434414],
177=[0.48387092, 0.68353695, 0.57613534, 0.64739865, 0.69366175, 0.6293238, 0.66328716, 0.6489707, 0.6190294, 0.61043054],
298=[0.48387092, 0.41747752, 0.42516908, 0.43009487, 0.48500457, 0.4835103, 0.5201044, 0.550261, 0.5757038, 0.5975655],
610=[1.0, 0.80033404, 0.8471835, 0.7861007, 0.7464466, 0.773777, 0.723569, 0.7456266, 0.7636251, 0.7458269],
73=[1.0, 0.80033404, 0.8471835, 0.7861007, 0.71258724, 0.6879341, 0.6455915, 0.67387134, 0.66042775, 0.63277674],
74=[1.0, 0.80033404, 0.8471835, 0.87287617, 0.88955545, 0.81801057, 0.7637496, 0.7826011, 0.76146424, 0.74380356],
182=[1.0, 0.80033404, 0.6201132, 0.55381936, 0.54464173, 0.51027477, 0.50785553, 0.48534957, 0.48524496, 0.46873927],
184=[1.0, 1.0, 0.8788958, 0.8124813, 0.8370847, 0.7990121, 0.77013713, 0.77939343, 0.76782125, 0.77578825],
186=[1.0, 0.700501, 0.6496711, 0.708571, 0.6790892, 0.7136799, 0.69262356, 0.6553741, 0.64323926, 0.63310015],
187=[0.48387092, 0.48387095, 0.48387095, 0.48387095, 0.48387095, 0.45605442, 0.4586031, 0.46061933, 0.46226454, 0.5133318],
80=[1.0, 0.80033404, 0.8471835, 0.87287617, 0.88955545, 0.8458271, 0.8126627, 0.8202065, 0.8071241, 0.8137424],
82=[0.46666673, 0.67298824, 0.74971807, 0.7021293, 0.67123544, 0.6491851, 0.68132865, 0.7067569, 0.67090094, 0.6918385],
84=[0.48387092, 0.68353695, 0.75779164, 0.6683503, 0.6441456, 0.6268698, 0.61376745, 0.6445867, 0.6149556, 0.6066159],
509=[0.48387092, 0.4798471, 0.4777861, 0.539773, 0.5841153, 0.6180046, 0.60728204, 0.69898975, 0.6858467, 0.7020333],
89=[0.48387092, 0.33412147, 0.27843046, 0.2370421, 0.21863824, 0.19854848, 0.18035638, 0.17368698, 0.19563429, 0.19755386],
195=[1.0, 0.80033404, 0.72607934, 0.68535745, 0.72664016, 0.75610536, 0.77845234, 0.75494635, 0.73576623, 0.75257695],
198=[1.0, 0.700501, 0.589119, 0.5714239, 0.55993646, 0.5239209, 0.5675419, 0.5608654, 0.5919367, 0.5686432],
199=[0.48387092, 0.48387095, 0.48387095, 0.4187893, 0.42732832, 0.48905614, 0.46493575, 0.46644667, 0.5041987, 0.50290537],
91=[0.22580646, 0.22580647, 0.28635857, 0.2761781, 0.30342844, 0.32287818, 0.31398392, 0.32753998, 0.32034174, 0.36358213],
514=[0.48387092, 0.48387095, 0.48387095, 0.57064646, 0.559261, 0.5511348, 0.57202303, 0.5900765, 0.6059387, 0.60094905],
517=[0.22580646, 0.22580647, 0.22580647, 0.22580646, 0.20887677, 0.29415128, 0.28356516, 0.29128897, 0.31871286, 0.31445983],
95=[0.48387092, 0.68353695, 0.63668746, 0.61099476, 0.6620342, 0.64283013, 0.65945125, 0.71881217, 0.7296929, 0.77759147],
520=[0.22580646, 0.5253054, 0.5155833, 0.5102515, 0.5067902, 0.50431985, 0.54973674, 0.54448104, 0.5985709, 0.64701223],
522=[1.0, 0.80033404, 0.6655273, 0.5915981, 0.6451825, 0.62779486, 0.6146078, 0.6041757, 0.6321826, 0.6227469],
524=[0.09677419, 0.44618964, 0.57613534, 0.5172354, 0.58057654, 0.54233617, 0.5842698, 0.6174428, 0.5897323, 0.6027909],
525=[0.46666673, 0.67298824, 0.74971807, 0.7917973, 0.81911457, 0.7811245, 0.80117905, 0.81704384, 0.8299891, 0.8408053],
527=[0.032258064, 0.20696579, 0.1811105, 0.31878835, 0.4081668, 0.47196, 0.47305134, 0.47391468, 0.47461915, 0.5080443],
408=[0.48387092, 0.68353695, 0.63668746, 0.6977703, 0.7374244, 0.76572716, 0.7871925, 0.7629891, 0.74323994, 0.7595751],
410=[0.48387092, 0.38403797, 0.5285669, 0.5210523, 0.5161739, 0.51269203, 0.47458333, 0.47532442, 0.47592917, 0.46001616],
534=[0.48387092, 0.48387095, 0.48387095, 0.5298489, 0.5646819, 0.59248275, 0.6154635, 0.6079247, 0.6014102, 0.5956962],
414=[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9671634],
419=[1.0, 0.80033404, 0.72607934, 0.68535745, 0.625062, 0.6098432, 0.5983009, 0.65743005, 0.6701066, 0.6539753],
420=[0.48387092, 0.48387095, 0.4816485, 0.53354996, 0.5720403, 0.6022609, 0.69303185, 0.6804886, 0.7501033, 0.7616],
424=[0.22580646, 0.6563577, 0.5849982, 0.57095224, 0.6122905, 0.57869416, 0.6085444, 0.6331434, 0.62372553, 0.6431129],
304=[0.48387092, 0.48387095, 0.6049751, 0.58461416, 0.63911486, 0.6780144, 0.6602259, 0.64615375, 0.63467133, 0.6250773],
425=[1.0, 0.7936785, 0.7169486, 0.67486936, 0.7175281, 0.690488, 0.6699802, 0.696314, 0.68006516, 0.6664886],
305=[1.0, 1.0, 1.0, 0.9132245, 0.85689116, 0.81668365, 0.8334801, 0.8467675, 0.8210905, 0.783218],
307=[0.48387092, 0.60458624, 0.5830201, 0.6325157, 0.6679224, 0.6515227, 0.67621285, 0.66304505, 0.6519355, 0.64238954],
428=[0.46666673, 0.46666673, 0.5918077, 0.57076806, 0.62708545, 0.609794, 0.5966799, 0.6288627, 0.61738634, 0.60779744],
552=[0.48387092, 0.48387095, 0.6049751, 0.6713897, 0.766405, 0.7487194, 0.7200074, 0.73321855, 0.7217341, 0.73278934],
432=[0.48387092, 0.68353695, 0.63668746, 0.59778637, 0.627586, 0.6513695, 0.6259159, 0.5942037, 0.6129179, 0.67456603],
312=[1.0, 1.0, 1.0, 1.0, 0.93228126, 0.88394755, 0.84729034, 0.8182914, 0.7946293, 0.7757026],
313=[1.0, 1.0, 0.7880677, 0.7369238, 0.64446807, 0.6827905, 0.64091915, 0.6077954, 0.6355462, 0.65873307],
434=[1.0, 0.80033404, 0.72607934, 0.68535745, 0.72664016, 0.7004723, 0.72791666, 0.7496274, 0.7125641, 0.730851],
555=[0.48387092, 0.68353695, 0.75779164, 0.711738, 0.7495594, 0.7209211, 0.6992013, 0.72320336, 0.7427884, 0.72631586],
314=[0.032258064, 0.20696579, 0.39304283, 0.54213285, 0.5760558, 0.56906986, 0.5933709, 0.6680158, 0.6587301, 0.66564],
317=[1.0, 0.80033404, 0.6655273, 0.7217613, 0.65668947, 0.6380616, 0.67122436, 0.69745886, 0.7188654, 0.7039149],
438=[1.0, 0.80033404, 0.6655273, 0.6349858, 0.61515874, 0.6010074, 0.5902747, 0.58178425, 0.55659676, 0.6046614],
559=[0.22580646, 0.32563946, 0.3627668, 0.4195329, 0.5415676, 0.5367842, 0.6230575, 0.61513394, 0.60828704, 0.60228145],
318=[0.48387092, 0.38403797, 0.40746272, 0.42030904, 0.42864868, 0.43460107, 0.41547015, 0.40033603, 0.40624663, 0.39476687],
560=[1.0, 0.7936785, 0.84208965, 0.8686387, 0.885874, 0.89817554, 0.9075052, 0.9148858, 0.9209081, 0.92594],
561=[1.0, 0.80033404, 0.8471835, 0.7861007, 0.80066675, 0.7809596, 0.792421, 0.8022154, 0.8566944, 0.8623878],
562=[1.0, 0.80033404, 0.6352512, 0.56641227, 0.5555824, 0.6034858, 0.63981664, 0.627373, 0.61721945, 0.6087357],
200=[1.0, 1.0, 1.0, 0.9132245, 0.85689116, 0.81668365, 0.78618956, 0.80325043, 0.7806525, 0.7617711],
563=[0.20000002, 0.50948226, 0.49943605, 0.44909257, 0.4513984, 0.51053166, 0.5553794, 0.5483007, 0.54252464, 0.53769845],
564=[0.22580646, 0.22580647, 0.1803924, 0.2314155, 0.24743557, 0.26037097, 0.29907244, 0.332145, 0.3609196, 0.35452643],
202=[0.48387092, 0.48387095, 0.48387095, 0.4404832, 0.4461759, 0.42242247, 0.42805272, 0.43250668, 0.436141, 0.42275935],
325=[1.0, 0.80033404, 0.8471835, 0.7861007, 0.71258724, 0.64620924, 0.6313349, 0.6195681, 0.64648587, 0.6689767],
567=[0.22580646, 0.32563946, 0.3022147, 0.3327561, 0.31872377, 0.30870828, 0.34087795, 0.33493528, 0.3400327, 0.3445695],
326=[0.48387092, 0.48387095, 0.48387095, 0.48387095, 0.48387095, 0.53950405, 0.5107614, 0.5086157, 0.507125, 0.52338797],
448=[1.0, 1.0, 1.0, 0.9132245, 0.9246099, 0.93273616, 0.9388992, 0.90259045, 0.87296367, 0.84820926],
328=[1.0, 0.80033404, 0.6352512, 0.56641227, 0.6233012, 0.6639053, 0.60603034, 0.5653945, 0.5596263, 0.5876432],
570=[0.46666673, 0.67298824, 0.74971807, 0.7917973, 0.81911457, 0.8386121, 0.80453235, 0.82012963, 0.8328565, 0.79259366],
330=[0.48387092, 0.68353695, 0.63668746, 0.56760705, 0.52276105, 0.5185692, 0.5626804, 0.55639184, 0.5512606, 0.5798097],
572=[1.0, 0.80033404, 0.8471835, 0.7861007, 0.81416535, 0.8341963, 0.80209756, 0.8178891, 0.79425544, 0.8073451],
210=[0.48387092, 0.29668412, 0.4617097, 0.46543562, 0.5355731, 0.5612228, 0.5827853, 0.6013268, 0.6175458, 0.63192475],
331=[0.48387092, 0.48387095, 0.6049751, 0.58461416, 0.63911486, 0.5945647, 0.63171285, 0.6199159, 0.5920304, 0.6179857],
452=[1.0, 0.80033404, 0.8471835, 0.87287617, 0.88955545, 0.8458271, 0.8599533, 0.8711282, 0.8802467, 0.855029],
573=[1.0, 1.0, 0.8788958, 0.8124813, 0.8370847, 0.8546452, 0.7970276, 0.81322366, 0.7899201, 0.8032855],
332=[0.48387092, 0.48387095, 0.6883354, 0.71954167, 0.698675, 0.7199532, 0.73731184, 0.75186783, 0.7643292, 0.77517146],
453=[0.22580646, 0.5253054, 0.63668746, 0.6977703, 0.66970557, 0.64967465, 0.68177336, 0.7071661, 0.72788584, 0.6959431],
212=[0.48387092, 0.38403797, 0.39471188, 0.40191656, 0.40725955, 0.4491162, 0.5493798, 0.5447966, 0.5676572, 0.563011],
334=[1.0, 0.7936785, 0.7169486, 0.67486936, 0.64755213, 0.6280546, 0.66213423, 0.64653707, 0.63381016, 0.6062108],
577=[0.48387092, 0.68353695, 0.57613534, 0.5172354, 0.47899842, 0.5077726, 0.5843802, 0.57914895, 0.5962702, 0.6515521],
216=[1.0, 0.80033404, 0.72607934, 0.6419697, 0.6212263, 0.57860434, 0.6172149, 0.6065748, 0.5978928, 0.59371597],
217=[0.09677419, 0.0967742, 0.30870652, 0.42493197, 0.3988057, 0.38015828, 0.45864093, 0.45897952, 0.4437988, 0.44461805],
339=[0.48387092, 0.68353695, 0.63668746, 0.61099476, 0.59431547, 0.54068595, 0.58277076, 0.61606336, 0.5884505, 0.5571696],
219=[0.48387092, 0.48387095, 0.42331886, 0.5202748, 0.5832172, 0.5725088, 0.5675834, 0.63081956, 0.6451052, 0.6578197],
580=[0.22580646, 0.5253054, 0.63668746, 0.6977703, 0.66970557, 0.60794985, 0.59658104, 0.54897714, 0.5169812, 0.5148747],
220=[0.09677419, 0.44618964, 0.39447907, 0.49628383, 0.56237394, 0.6095453, 0.6453209, 0.63243806, 0.60366654, 0.596045],
462=[0.22580646, 0.22580647, 0.22580647, 0.19326565, 0.19753517, 0.18667425, 0.26119557, 0.24807565, 0.2747948, 0.26792738],
100=[0.48387092, 0.60458624, 0.66641605, 0.70601255, 0.7343379, 0.755986, 0.7354872, 0.7185946, 0.7043425, 0.7195761],
221=[0.48387092, 0.38403797, 0.34691063, 0.36993742, 0.35102668, 0.33752933, 0.35093793, 0.34095314, 0.38758454, 0.42654687],
222=[0.48387092, 0.60458624, 0.66641605, 0.64270586, 0.6771307, 0.63825077, 0.62609375, 0.6160754, 0.607623, 0.62784004],
464=[0.48387092, 0.68353695, 0.75779164, 0.79851353, 0.72337145, 0.6975559, 0.6543317, 0.60984164, 0.63744766, 0.6605135],
586=[1.0, 0.80033404, 0.6352512, 0.69657546, 0.6348082, 0.59072226, 0.54546404, 0.58173347, 0.5748092, 0.6018601],
103=[1.0, 0.80033404, 0.72607934, 0.77213293, 0.7004521, 0.67710704, 0.63575643, 0.6648211, 0.65201783, 0.6413202],
587=[1.0, 1.0, 1.0, 0.9132245, 0.85689116, 0.87231684, 0.8367253, 0.80856943, 0.7855952, 0.7376672],
104=[0.032258064, 0.10713281, 0.22247279, 0.30032492, 0.2920463, 0.4173619, 0.51959383, 0.54621387, 0.52882683, 0.5505035],
